_id,DishImage,DishName,Calories,Protein,Carbohydrates,Fat,Fiber,Sodium,Iron,Calcium,Sugar,__v,QuantityRequired,nutritionId,selected,type,time
680534f0d035d501d3d0fbf9,https://drive.google.com/uc?id=15Kb_jU_InOwh_O34se7MB3-fd-cHrYxN,Sprouted moong raita,60.89,4.62,0,0,0,0,0,0,0,0,100 g,249,,,
680534f0d035d501d3d0fbfa,https://drive.google.com/uc?id=1k0d471wWNjigJXqSxnXnikx_xxbi3IBS,Bottle gourd raita (Ghiya/Lauki ka raita),56.31,3.98,0,0,0,0,0,0,0,0,100 g,250,,,
680534f0d035d501d3d0fbfb,https://drive.google.com/uc?id=1lbkVAdETTYy-j5EkO3dO8H-AXEZXUOcR,Cucumber raita (Kheere ka raita),59.13,4.04,0,0,0,0,0,0,0,0,100 g,251,,,
680534f0d035d501d3d0fbfc,https://drive.google.com/uc?id=1iE-mCLayCVGaAthBm0xIuqqIpSVBvxhP,Carrot and spinach raita (Gajar aur palak ka raita),56.83,4,0,0,0,0,0,0,0,0,100 g,252,,,
680534f0d035d501d3d0fbfd,https://drive.google.com/uc?id=1_ojCyJxE3eQ24ZGCKYk3uPH4WrJBecI4,Mint raita (Pudinay ka raita),77.59,5.64,0,0,0,0,0,0,0,0,100 g,253,,,
680534f0d035d501d3d0fbfe,https://drive.google.com/uc?id=1Te4028qnYBT9a9fmREd0LCaBbGeG__3W,Potato raita (Aloo ka raita),75.38,4.22,0,0,0,0,0,0,0,0,100 g,254,,,
680534f0d035d501d3d0fbff,https://drive.google.com/uc?id=1hpHLdhq0sEbVYQ5B-amvlv8W9Ne3Pk4e,Boondi raita,687.72,2.19,0,0,0,0,0,0,0,0,100 g,255,,,
680534f0d035d501d3d0fc00,https://drive.google.com/uc?id=1ap2iiylHtxj3QEG4OyzH-FOWJu5jSJJF,Sweet raita (Meetha raita),99.24,3.24,0,0,0,0,0,0,0,0,100 g,256,,,
680534f0d035d501d3d0fc01,https://drive.google.com/uc?id=1Q3DImzZgACyiRsL9Me1YMKgegjngvGze,Dahi vadas/Dahi bhalla,667.73,2.96,0,0,0,0,0,0,0,0,100 g,257,,,
680534f0d035d501d3d0fc02,https://drive.google.com/uc?id=1pYH2QKflct0n678p22NVgOHLCwxHGyqp,Gunjia,667.34,2.98,0,0,0,0,0,0,0,0,100 g,258,,,
680534f0d035d501d3d0fc03,https://drive.google.com/uc?id=180teLJQxquAM0_BYVuE-l-DQc00YXXan,Saunth/Sonth chutney with tamarind/imli,141.53,1.01,0,0,0,0,0,0,0,0,100 g,259,,,
680534f0d035d501d3d0fc04,https://drive.google.com/uc?id=1a_xJ-Z3MtO8YIps5coo1JOjNBf6Hlgb9,Rice kheer (Chawal ki kheer),75.03,2.3,0,0,0,0,0,0,0,0,100 g,260,,,
680534f0d035d501d3d0fc05,https://drive.google.com/uc?id=1Tx8U25ca25fbdZrMYU92a25ETRt8Amyx,Makhana kheer,107.85,3.31,0,0,0,0,0,0,0,0,100 g,261,,,
680534f0d035d501d3d0fc06,https://drive.google.com/uc?id=18qjLdrM98xu98jIv4M5TEWkFZ6eMo5A7,Vermicelli kheer (Semiya/Seviyan ki kheer),120.07,3.35,0,0,0,0,0,0,0,0,100 g,262,,,
680534f0d035d501d3d0fc07,https://drive.google.com/uc?id=1x14gO6hXrVQL-U3huF56LWMi4PQV6J-j,Semolina kheer (Suji/Rava kheer),113.21,3.43,0,0,0,0,0,0,0,0,100 g,263,,,
680534f0d035d501d3d0fc08,https://drive.google.com/uc?id=1tK6amZ6SPmleJJaYa0Z31uFzxi9nEe0Y,Paneer kheer,105.31,4.53,0,0,0,0,0,0,0,0,100 g,264,,,
680534f0d035d501d3d0fc09,https://drive.google.com/uc?id=1hrNXclfgcJpkpZQiEN1VjGBQZAgVu9-s,Cabbage kheer (Pattagobhi ki kheer),83.51,2.87,0,0,0,0,0,0,0,0,100 g,265,,,
680534f0d035d501d3d0fc0a,https://drive.google.com/uc?id=134Ofl33jSkZYu9F4OhfdEoxmOt9MuX11,Carrot kheer (Gajar ki kheer),85.35,2.81,0,0,0,0,0,0,0,0,100 g,266,,,
680534f0d035d501d3d0fc0b,https://drive.google.com/uc?id=1Ia2rxT1YvfC4Ibon8G4F86Jx4QZLAZw-,Cauliflower kheer (Phoolgobhi ki kheer),81.95,3.04,0,0,0,0,0,0,0,0,100 g,267,,,
680534f0d035d501d3d0fc0c,https://drive.google.com/uc?id=13-zS-TGj1kVYc_NwkP2cJYVm5Tz0zwni,Moong dal kheer,77.16,2.95,0,0,0,0,0,0,0,0,100 g,268,,,
680534f0d035d501d3d0fc0d,https://drive.google.com/uc?id=109HkiK_yTyQnnqTeRbATu5EYod_tO8oc,Phirni,116.12,3.49,0,0,0,0,0,0,0,0,100 g,269,,,
680534f0d035d501d3d0fc0e,https://drive.google.com/uc?id=1GC18-_xFW0gFAUWZ27VCMa2DYN9bzG7N,Semolina halwa (Suji ka halwa),225.65,2.16,0,0,0,0,0,0,0,0,100 g,270,,,
680534f0d035d501d3d0fc0f,https://drive.google.com/uc?id=1M8fVL-s0YdxY2GPQpo2hk87-zrwM_PZH,Shahi suji halwa,382.34,3.48,0,0,0,0,0,0,0,0,100 g,271,,,
680534f0d035d501d3d0fc10,https://drive.google.com/uc?id=1MM8UQFBFkTXwsalmop0zirwhSjUbWnlS,Carrot halwa (Gajar ka halwa),172.64,3.11,0,0,0,0,0,0,0,0,100 g,272,,,
680534f0d035d501d3d0fc11,https://drive.google.com/uc?id=1rcNZfI9VmD98G6QmJ3GLSB3jP6vjuhT3,Egg halwa (Ande ka halwa),299.74,7.85,0,0,0,0,0,0,0,0,100 g,273,,,
680534f0d035d501d3d0fc12,https://drive.google.com/uc?id=1ZDey4YYSx5z9QiSdGQIytfBilRKph-uy,Potato halwa (Aloo ka halwa),151.66,1.53,0,0,0,0,0,0,0,0,100 g,274,,,
680534f0d035d501d3d0fc13,https://drive.google.com/uc?id=1q40ZpSXA-Vajjvhd3dhc2BLi0zOThXTh,Pumpkin halwa (Kaddu ka halwa),190.27,1.33,0,0,0,0,0,0,0,0,100 g,275,,,
680534f0d035d501d3d0fc14,https://drive.google.com/uc?id=1b6xO5UqLUNzTAjStuYQ9ED3lBhbx5I22,Moong dal halwa,349.8,8.35,0,0,0,0,0,0,0,0,100 g,276,,,
680534f0d035d501d3d0fc15,https://drive.google.com/uc?id=1j_LBMQzQP8yiB7ItGTEt9mws9CY41SQC,Caramel custard (steamed),121.58,4.97,0,0,0,0,0,0,0,0,200 ml,277,,,
680534f0d035d501d3d0fc16,https://drive.google.com/uc?id=1U4syYQJV3Dw0K8VqpTI8MQHbl841-MLH,Baked custard,106.53,5.41,0,0,0,0,0,0,0,0,100 g,278,,,
680534f0d035d501d3d0fc17,https://drive.google.com/uc?id=1Z02VCfVUSD4xZ12VRZcBRM4zNweJvuP3,Soft Custard (stirred),109.18,5.01,0,0,0,0,0,0,0,0,100 g,279,,,
680534f0d035d501d3d0fc18,https://drive.google.com/uc?id=1JigCj903KHZ9pjOKEnjLESdm7L0Sxl1e,Chocolate ice cream,177.7,4.47,0,0,0,0,0,0,0,0,100 g,280,,,
680534f0d035d501d3d0fc19,https://drive.google.com/uc?id=1U_UWtHA9cxjY6-RWM36XBLkAN6UH48iC,Mango ice cream,125.69,3.4,0,0,0,0,0,0,0,0,100 g,281,,,
680534f0d035d501d3d0fc1a,https://drive.google.com/uc?id=11qSo_FPzC1ko0Hj0eJZ6UUixKFbX9UoU,Fruit Ice cream (Phalon ka Ice cream),171.46,4.37,0,0,0,0,0,0,0,0,100 g,282,,,
680534f0d035d501d3d0fc1b,https://drive.google.com/uc?id=1SkKeAVqvgKuZl_vwDLvP8znoYlYEySd4,Caramel ice cream,173.52,4.31,0,0,0,0,0,0,0,0,100 g,283,,,
680534f0d035d501d3d0fc1c,https://drive.google.com/uc?id=1rJNPCdQHIREEgmWIt42ojcYOitsADGua,Lemon souffle,168.51,6.95,0,0,0,0,0,0,0,0,100 g,284,,,
680534f0d035d501d3d0fc1d,https://drive.google.com/uc?id=1obu5pYmS6xjM_fnM782jiOlPjR51Kjim,Orange souffle,168.28,6.8,0,0,0,0,0,0,0,0,100 g,285,,,
680534f0d035d501d3d0fc1e,https://drive.google.com/uc?id=1krk3iUXJ8UU-vVhvBW9i8Bw7G7Af5UjO,Vanilla souffle,187.85,7.71,0,0,0,0,0,0,0,0,100 g,286,,,
680534f0d035d501d3d0fc1f,https://drive.google.com/uc?id=14WAro9Wrb8I9dIsXyLeNncJ3vrfJiC6k,Chocolate souffle,189.32,7.88,0,0,0,0,0,0,0,0,100 g,287,,,
680534f0d035d501d3d0fc20,https://drive.google.com/uc?id=18VveGhnmeeBWzNNJuchSw25ABrpaCiS2,Pineapple souffle,196.14,8.06,0,0,0,0,0,0,0,0,100 g,288,,,
680534f0d035d501d3d0fc21,https://drive.google.com/uc?id=1hBk-ty47Ebcs3tI79HiL3nh5xk0wY1Bj,Apple mousse,106.92,4.21,0,0,0,0,0,0,0,0,100 g,289,,,
680534f0d035d501d3d0fc22,https://drive.google.com/uc?id=1fnvtU-0wKb2sqSDh18QX7PjGC9r9T6Qz,Rich chocolate mousse,188.26,7.96,0,0,0,0,0,0,0,0,100 g,290,,,
680534f0d035d501d3d0fc23,https://drive.google.com/uc?id=1-FfNd_Y0haBpYKVTJS3gZ_ohFBk-P6LD,Mango mousse,124.98,3.21,0,0,0,0,0,0,0,0,100 g,291,,,
680534f0d035d501d3d0fc24,https://drive.google.com/uc?id=1kuNUyge9_A8ntNYqXuBJHUULKvhHv1uL,Orange and pineapple cream,101.18,1.44,0,0,0,0,0,0,0,0,100 g,292,,,
680534f0d035d501d3d0fc25,https://drive.google.com/uc?id=1Cf-wo-Cjmu9JnoaUPYdSZe6RUKD2PLnA,Charlotte rousse,188.29,3.95,0,0,0,0,0,0,0,0,100 g,293,,,
680534f0d035d501d3d0fc26,https://drive.google.com/uc?id=1axPEuguez40PzSViV6lBxWvc1KyjlrSy,Triffle pudding,116.97,2.93,0,0,0,0,0,0,0,0,100 g,294,,,
680534f0d035d501d3d0fc27,https://drive.google.com/uc?id=1aE6Z7o2w3kGoC3SjRfzwjeNUNwvr0nIB,Snow flakes pudding,95.21,4.67,0,0,0,0,0,0,0,0,100 g,295,,,
680534f0d035d501d3d0fc28,https://drive.google.com/uc?id=1hdeAruR47YPXRyVGJ3Czh9WdLarTmmwh,Kulfi,98.43,3.21,0,0,0,0,0,0,0,0,100 g,296,,,
680534f0d035d501d3d0fc29,https://drive.google.com/uc?id=1ntBHTZjGrBQjTbsbjS4SYPR3aE_HIasg,Steamed orange pudding,278.03,2.34,0,0,0,0,0,0,0,0,200 ml,297,,,
680534f0d035d501d3d0fc2a,https://drive.google.com/uc?id=1qtqraaPuN4Y6wTiEhDXp_ynWuK-NCI0k,Meringue and rice pudding,112.93,4.84,0,0,0,0,0,0,0,0,100 g,298,,,
680534f0d035d501d3d0fc2b,https://drive.google.com/uc?id=16FyEVKcGRGdYRlOFyk3rkfhBHT_RHIUQ,Cheese pudding,285.01,11.29,0,0,0,0,0,0,0,0,100 g,299,,,
680534f0d035d501d3d0fc2c,https://drive.google.com/uc?id=1cOIzFHWLJE12IG3CHKsXon2VE4T0V_B5,Chocolate pudding,211.96,3.55,0,0,0,0,0,0,0,0,100 g,300,,,
680534f0d035d501d3d0fc2d,https://drive.google.com/uc?id=1v_WNsMAzmKiSDPxFT5nvgFYeahCV9Bcf,Bread and butter pudding,167.94,5.59,0,0,0,0,0,0,0,0,100 g,301,,,
680534f0d035d501d3d0fc2e,https://drive.google.com/uc?id=1jc2ZVhPJklNbUYFeAkihuSot7xIiqEQ0,Queen of pudding,132.92,5.51,0,0,0,0,0,0,0,0,100 g,302,,,
680534f0d035d501d3d0fc2f,https://drive.google.com/uc?id=1WbRsZWundDvI2i9lxxcbTA3A_65XGP4W,Pineapple upside down pudding,257.73,3.15,0,0,0,0,0,0,0,0,100 g,303,,,
680534f0d035d501d3d0fc30,https://drive.google.com/uc?id=1t29XWAg9EgkONOl9UFdvYreXGHs7dPA1,Date and nut pie,322.42,3.93,0,0,0,0,0,0,0,0,100 g,304,,,
680534f0d035d501d3d0fc31,https://drive.google.com/uc?id=1Je1D-HOn6SL2vzEqewuKIQNFtmSw5t-3,Stewed apple with custard,92.87,1.27,0,0,0,0,0,0,0,0,100 g,305,,,
680534f0d035d501d3d0fc32,https://drive.google.com/uc?id=1MY0aXprKWHMGtq3xJ5XyWbjSV_tcxSLh,Apple snowballs,101.51,0.86,0,0,0,0,0,0,0,0,100 g,306,,,
680534f0d035d501d3d0fc33,https://drive.google.com/uc?id=1qNyps2VHG7YAsYsQj0OxDiuYPntDq8m1,Hot orange souffle,179.97,6.87,0,0,0,0,0,0,0,0,100 g,307,,,
680534f0d035d501d3d0fc34,https://drive.google.com/uc?id=1E0V5tJ88U6DZvVpIAqT0OXr4XOcW7RFE,Hot chocolate souffle,226.09,6.7,0,0,0,0,0,0,0,0,100 g,308,,,
680534f0d035d501d3d0fc35,https://drive.google.com/uc?id=1xFeRE1bPEE5Nv1A6sEpjEXA8XIb8V7e-,Hot vanilla souffle,192.93,6.87,0,0,0,0,0,0,0,0,100 g,309,,,
680534f0d035d501d3d0fc36,https://drive.google.com/uc?id=1cZwCLAnqoS5bEpHUAeCxEmsAYr25h1de,Plain burfi (Burfi),408.32,9.82,0,0,0,0,0,0,0,0,100 g,310,,,
680534f0d035d501d3d0fc37,https://drive.google.com/uc?id=1SB7Qdgh0RTMhk0WEcMuWRyJzM3m-fvPV,Coconut burfi (Nariyal ki burfi),467.64,8.81,0,0,0,0,0,0,0,0,100 g,311,,,
680534f0d035d501d3d0fc38,https://drive.google.com/uc?id=1YxWhohvegaJrauK9Wkrx6H7dziKT7q7_,Bottle gourd burfi (Ghiya/Lauki burfi),275.96,5.86,0,0,0,0,0,0,0,0,100 g,312,,,
680534f0d035d501d3d0fc39,https://drive.google.com/uc?id=1JRoFw2AFLF3sPyEA95iQOPDu1HBSr-pG,Chocolate burfi,339.33,13,0,0,0,0,0,0,0,0,100 g,313,,,
680534f0d035d501d3d0fc3a,https://drive.google.com/uc?id=1OnnTrK2re90TBonWzRTx7rrCSx2P_VVg,Cashewnut burfi (Kaju burfi/Kaju katli),421.74,5.48,0,0,0,0,0,0,0,0,100 g,314,,,
680534f0d035d501d3d0fc3b,https://drive.google.com/uc?id=1y5LazSVdRc3uDXv5LO9G43LBwklB244s,Gram flour burfi (Besan burfi),421.79,11.19,0,0,0,0,0,0,0,0,100 g,315,,,
680534f0d035d501d3d0fc3c,https://drive.google.com/uc?id=1DckbrrM9ilrfJai6no2TU_cunVNhWrRk,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),428.71,6.71,0,0,0,0,0,0,0,0,100 g,316,,,
680534f0d035d501d3d0fc3d,https://drive.google.com/uc?id=1yTQUz5YswXOUnULJ6KikBCR1rwZrG-yR,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),464.43,5.68,0,0,0,0,0,0,0,0,100 g,317,,,
680534f0d035d501d3d0fc3e,https://drive.google.com/uc?id=1LvK1Q-gtpoTpBpTzNmDiy5FI1K6sNdTY,Gram flour ladoo (Besan ladoo),476.91,8.93,0,0,0,0,0,0,0,0,100 g,318,,,
680534f0d035d501d3d0fc3f,https://drive.google.com/uc?id=1FdxOVljtUWyy8d9gqbKpezms8YG9MrOK,Sesame ladoo (Til ke ladoo),396.96,10.7,0,0,0,0,0,0,0,0,100 g,319,,,
680534f0d035d501d3d0fc40,https://drive.google.com/uc?id=1trKI2NDM-BU5l5PWjcq8kI2su03EDo-h,Chenna murki,252.69,10.46,0,0,0,0,0,0,0,0,100 g,320,,,
680534f0d035d501d3d0fc41,https://drive.google.com/uc?id=19FxVIZ8GCv7ImEpSDf6zXe5Z3dB_jjdd,Milk cake,127.41,3.01,0,0,0,0,0,0,0,0,100 g,321,,,
680534f0d035d501d3d0fc42,https://drive.google.com/uc?id=1R4CBv7l1MMPXG6eQ-tgrDBmmZiNo2BYy,Ghujia/Lavang latika,768.98,1.86,0,0,0,0,0,0,0,0,100 g,322,,,
680534f0d035d501d3d0fc43,https://drive.google.com/uc?id=1fvAOddgAQI6syH04LA0_0AaODmkz9bIE,Gulab Jamun with khoya,586.06,2.03,0,0,0,0,0,0,0,0,100 g,323,,,
680534f0d035d501d3d0fc44,https://drive.google.com/uc?id=1CHWeuVEIO-EdwQmUg9t2O86uEZN12u4m,Mal pua,566.68,1.71,0,0,0,0,0,0,0,0,100 g,324,,,
680534f0d035d501d3d0fc45,https://drive.google.com/uc?id=1FcfRg-44jKlAUjpNWouaxdliuaozWLKa,Shahi tukre,189.81,2.76,0,0,0,0,0,0,0,0,100 g,325,,,
680534f0d035d501d3d0fc46,https://drive.google.com/uc?id=1hGpPL3SKE9vwwu_NSzdHxLHQRFmBmYrD,Potato pakora/pakoda (Aloo pakoda),677.19,1.9,0,0,0,0,0,0,0,0,100 g,326,,,
680534f0d035d501d3d0fc47,https://drive.google.com/uc?id=1VTMulZFy69HfuyOEbGsFqHGU8c25fRpP,Onion pakora/pakoda (Pyaaz ke pakode),674.61,1.9,0,0,0,0,0,0,0,0,100 g,327,,,
680534f0d035d501d3d0fc48,https://drive.google.com/uc?id=1PfH3a7JyYNUOxUOmeLuftru1iEH4cYyH,Cauliflower pakora/pakoda (Phoolgobhi ke pakode),671.63,1.98,0,0,0,0,0,0,0,0,100 g,328,,,
680534f0d035d501d3d0fc49,https://drive.google.com/uc?id=19CuI7lE5RnwFig9hNYiVcxxp1fAVywEQ,Mixed vegetable pakora/pakoda,673.81,1.94,0,0,0,0,0,0,0,0,100 g,329,,,
680534f0d035d501d3d0fc4a,https://drive.google.com/uc?id=1vnHRK417HFPBCkjk-X-hQqTmEq72hoSF,Spinach pakora/pakoda (Palak pakoda),712.62,1.96,0,0,0,0,0,0,0,0,100 g,330,,,
680534f0d035d501d3d0fc4b,https://drive.google.com/uc?id=1dOpAPKYGZcN1qPusX7FuAMlUfrn3u7Kr,Methi pakora/pakoda (Methi ke pakode),713.25,2.06,0,0,0,0,0,0,0,0,100 g,331,,,
680534f0d035d501d3d0fc4c,https://drive.google.com/uc?id=1x6g4DkRk664FHLsdhSwkfVP-xXUyx4Nb,Egg pakora/pakoda (Ande ke pakode),710.51,2.83,0,0,0,0,0,0,0,0,100 g,332,,,
680534f0d035d501d3d0fc4d,https://drive.google.com/uc?id=1G7ZNFYcpSZ1ED2y5c9Q8OX0_qOpaHlWy,Bread pakora/pakoda,710.99,2.57,0,0,0,0,0,0,0,0,100 g,333,,,
680534f0d035d501d3d0fc4e,https://drive.google.com/uc?id=1HBczh9nWRHJl9Y4Pf1fhJPVaDjnDb5gw,Paneer pakora/pakoda,718.12,3.27,0,0,0,0,0,0,0,0,100 g,334,,,
680534f0d035d501d3d0fc4f,https://drive.google.com/uc?id=1XHDyAfANgld4smy0dC6qIhqyh4mE_LsZ,Potato bonda (Aloo bonda),632.84,1.09,0,0,0,0,0,0,0,0,100 g,335,,,
680534f0d035d501d3d0fc50,https://drive.google.com/uc?id=1ZBltsNiAAH3ZZgHIgobWhf-ETZEEqmuH,Potato samosa (Aloo ka samosa),577.39,1.71,0,0,0,0,0,0,0,0,100 g,336,,,
680534f0d035d501d3d0fc51,https://drive.google.com/uc?id=1ARsUazEenJWC8KOG-YTE0yXklsp8XDg7,Minced meat samosa (Keema ka samosa),620.99,4.43,0,0,0,0,0,0,0,0,100 g,337,,,
680534f0d035d501d3d0fc52,https://drive.google.com/uc?id=1RtCp5Z0aZZZGLpl-HtyMd5QYhYZlul6U,Paneer and pea samosa (Paneer matar ka samosa),623.81,4.02,0,0,0,0,0,0,0,0,100 g,338,,,
680534f0d035d501d3d0fc53,https://drive.google.com/uc?id=1nto9ltFnyIHGVMCQOEK5FcL5M4smHky4,Mathri,805.12,1.75,0,0,0,0,0,0,0,0,100 g,339,,,
680534f0d035d501d3d0fc54,https://drive.google.com/uc?id=1foe2YHL7MdVOHrwSUqohP84DjPbsRAf0,Khasta kachori,712.73,2.51,0,0,0,0,0,0,0,0,100 g,340,,,
680534f0d035d501d3d0fc55,https://drive.google.com/uc?id=1_Odj4CWVmd46QrOA3bNKFBCmTS03MVBz,Vegetable cutlet,665.45,1.25,0,0,0,0,0,0,0,0,100 g,341,,,
680534f0d035d501d3d0fc56,https://drive.google.com/uc?id=134dxvKwTN3LfT7MwDqmB4XAoRy5j7Qwn,Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),701.71,1.76,0,0,0,0,0,0,0,0,100 g,342,,,
680534f0d035d501d3d0fc57,https://drive.google.com/uc?id=1_dkuv0fbnmNQCo77vaPFhcySOsMEWzok,Peanut cutlet (Mungfali ke cutlet),698.77,2.63,0,0,0,0,0,0,0,0,100 g,343,,,
680534f0d035d501d3d0fc58,https://drive.google.com/uc?id=1iJP-9oZo7GigwnESSXDxhEbSNyDjeTqZ,Fish cutlet (Machli ka cutlet),654.64,2.77,0,0,0,0,0,0,0,0,100 g,344,,,
680534f0d035d501d3d0fc59,https://drive.google.com/uc?id=1t2jtszr1ECsVcngQaCg-vESgDPkZx-Cf,Paneer potato cutlet (Paneer aloo cutlet),672.94,2.47,0,0,0,0,0,0,0,0,100 g,345,,,
680534f0d035d501d3d0fc5a,https://drive.google.com/uc?id=1o_AaERQPRjl2varZWPuyaSDERthSvLhA,Spinach chickpeas cutlet (Palak channa dal cutlet),688.03,1.44,0,0,0,0,0,0,0,0,100 g,346,,,
680534f0d035d501d3d0fc5b,https://drive.google.com/uc?id=1PeFehnCBdHlXrKNKyhFuUMEEeevHLtI8,Cheese toast,785.37,1.98,0,0,0,0,0,0,0,0,100 g,347,,,
680534f0d035d501d3d0fc5c,https://drive.google.com/uc?id=18QBb_rEkyBvLaV7PinTNl-fIiw5i2ofg,Vegetable burger,519.93,3.26,0,0,0,0,0,0,0,0,100 g,348,,,
680534f0d035d501d3d0fc5d,https://drive.google.com/uc?id=1QN8g5WhT6A-ZJnJgZdmguoyXYiSE0Kc7,Cheese pizza,249.5,5.79,0,0,0,0,0,0,0,0,100 g,349,,,
680534f0d035d501d3d0fc5e,https://drive.google.com/uc?id=1Y93AVlBKmE52Iy_6qtmMY6X0_SqkQHgt,Vegetable seekh kebab,690.73,1.57,0,0,0,0,0,0,0,0,100 g,350,,,
680534f0d035d501d3d0fc5f,https://drive.google.com/uc?id=1DDTqeOGVeFeK8jNOD6CJkiNdu8g9RDKG,Masala vada,826.02,1.69,0,0,0,0,0,0,0,0,100 g,351,,,
680534f0d035d501d3d0fc60,https://drive.google.com/uc?id=1_PnUi1D-wIwdns1_sc3AQ3v9sChS11K-,Peanut sago vada (Sabudana mungfali vada),749.89,1.01,0,0,0,0,0,0,0,0,100 g,352,,,
680534f0d035d501d3d0fc61,https://drive.google.com/uc?id=1LZFrmhb-BePVD-i4tIzo3QrajMB4klCe,Vegeterian scotch egg,681.67,2.16,0,0,0,0,0,0,0,0,100 g,353,,,
680534f0d035d501d3d0fc62,https://drive.google.com/uc?id=1igY8vqZtr7TNs2ih7FWRie_qcL0VLMDP,Paneer shaslik/tikka,93.85,5.11,0,0,0,0,0,0,0,0,100 g,354,,,
680534f0d035d501d3d0fc63,https://drive.google.com/uc?id=15mJq867OAwCWym0d-JS0XGi4vK0U1tCs,Peanut brittle (Moongfali ki chikki),320.46,6.94,0,0,0,0,0,0,0,0,100 g,355,,,
680534f0d035d501d3d0fc64,https://drive.google.com/uc?id=10SCCVKEyrYPOtqSNtg5uelyldD0Nue1W,Spring roll,623.87,1.81,0,0,0,0,0,0,0,0,100 g,356,,,
680534f0d035d501d3d0fc65,https://drive.google.com/uc?id=13d59Vl-JT1wKOXqTDx1sSZZdvOzN6Pzw,Dry mango chutney (Sookhe aam ki chutney),298.13,2.43,0,0,0,0,0,0,0,0,100 g,357,,,
680534f0d035d501d3d0fc66,https://drive.google.com/uc?id=12_8GYiOSYbWpki97_81uwXOX-6KQA4RL,Peanut chutney (Mungfali ki chutney),258.37,11.8,0,0,0,0,0,0,0,0,100 g,358,,,
680534f0d035d501d3d0fc67,https://drive.google.com/uc?id=1xiopgVZTdzx8I2Psyf3muBkFNveBSiYf,Coconut chutney (Nariyal ki chutney),265.92,3.59,0,0,0,0,0,0,0,0,100 g,359,,,
680534f0d035d501d3d0fc68,https://drive.google.com/uc?id=1kuXR9BO0d1bSFs7v_qqkSS6Kw6UKWrZT,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),102.6,2.81,0,0,0,0,0,0,0,0,100 g,360,,,
680534f0d035d501d3d0fc69,https://drive.google.com/uc?id=1kQeXJej6D7FZ-lDPOdr39-Jgn5p2eXZ7,Custard tart,225.6,3.72,0,0,0,0,0,0,0,0,100 g,361,,,
680534f0d035d501d3d0fc6a,https://drive.google.com/uc?id=1kKFaRKpIbkA989HWrmyaNmQhk0ewPbwR,Lemon tart,303.35,6.12,0,0,0,0,0,0,0,0,100 g,362,,,
680534f0d035d501d3d0fc6b,https://drive.google.com/uc?id=1VM4NUUmmVmzd89EvM_xa3rWRQCoQFM2K,Jam tart,360.72,4.42,0,0,0,0,0,0,0,0,100 g,363,,,
680534f0d035d501d3d0fc6c,https://drive.google.com/uc?id=1YSams2D_hu0kWxS6JgF_oEWXMZOAxQd9,Orange cream tart,197.16,2.58,0,0,0,0,0,0,0,0,100 g,364,,,
680534f0d035d501d3d0fc6d,https://drive.google.com/uc?id=1_psoHMsW3TFyutWGbEnU-lNilv9KUQgy,Pineapple tart,195.4,2.29,0,0,0,0,0,0,0,0,100 g,365,,,
680534f0d035d501d3d0fc6e,https://drive.google.com/uc?id=16dhL07CPOAFcEF8UwrfMbWULKBZlJGeV,Cheese and mushroom tart,246.1,5.51,0,0,0,0,0,0,0,0,100 g,366,,,
680534f0d035d501d3d0fc6f,https://drive.google.com/uc?id=1U-kbGrE3nR0B3iI2jGoGsYOG6MsgQxJV,Cottage cheese pie,238.98,7.45,0,0,0,0,0,0,0,0,100 g,367,,,
680534f0d035d501d3d0fc70,https://drive.google.com/uc?id=1q-ojkvMq8Su7Clb1M-rwO7KnygZm_oKM,Minced meat pie,221.55,7.38,0,0,0,0,0,0,0,0,100 g,368,,,
680534f0d035d501d3d0fc71,https://drive.google.com/uc?id=1tZjWKmFIr6vGcaiMrcpLzYYlqI4hQd5A,Apple cinnamon pie,258.73,3.35,0,0,0,0,0,0,0,0,100 g,369,,,
680534f0d035d501d3d0fc72,https://drive.google.com/uc?id=1FLOPvk9koVu-LQs1YAJER26LTG8Ye-ol,Lemon meringue pie,224.43,3.88,0,0,0,0,0,0,0,0,100 g,370,,,
680534f0d035d501d3d0fc73,https://drive.google.com/uc?id=1ARk9dqPz_7WHuB5fCl2S_zB5pQWzUxn4,Chocolate meringue pie,214.76,4.98,0,0,0,0,0,0,0,0,100 g,371,,,
680534f0d035d501d3d0fc74,https://drive.google.com/uc?id=1947-yPJiRW8NjTjAYZhZ0iBH_fe0oGe1,Cream puffs,221.33,4.7,0,0,0,0,0,0,0,0,100 g,372,,,
680534f0d035d501d3d0fc75,https://drive.google.com/uc?id=1ivmoDbzVco2KpaxmrSZhpUVkFXXdZaVq,Chocolate eclairs,239.42,4.24,0,0,0,0,0,0,0,0,100 g,373,,,
680534f0d035d501d3d0fc76,https://drive.google.com/uc?id=1XMSeCrY3Q0AxEEIPxJ8RyuGnsSny7dxp,Cheese balls,681.28,2.21,0,0,0,0,0,0,0,0,100 g,374,,,
680534f0d035d501d3d0fc77,https://drive.google.com/uc?id=1GizFqi9qh6FbzS9nvJoWLE2aDdMvY3Bq,Minced meat patties,265.72,6.88,0,0,0,0,0,0,0,0,100 g,375,,,
