_id,DishName,Calories,Protein,Carbohydrates,Fat,Fiber,Sodium,Iron,Calcium,Sugar,__v,nutritionId,selected,type,time
680534f0d035d501d3d0fd07,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),26.74,1.13,0,,,,,,,0,519,,,
680534f0d035d501d3d0fd08,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),24.41,1.11,0,,,,,,,0,520,,,
680534f0d035d501d3d0fd09,Green gram whole with baghar (Sabut moong dal with tadka),63.43,3.23,0,,,,,,,0,521,,,
680534f0d035d501d3d0fd0a,Urad sabut special,79.39,2.33,0,,,,,,,0,522,,,
680534f0d035d501d3d0fd0b,Kabuli channa curry,68.57,2.92,0,,,,,,,0,523,,,
680534f0d035d501d3d0fd0c,Besan gatte curry,189.38,7.75,0,,,,,,,0,524,,,
680534f0d035d501d3d0fd0d,Dry masala chops,135.07,9.08,0,,,,,,,0,525,,,
680534f0d035d501d3d0fd0e,Mutton korma,115.64,7.09,0,,,,,,,0,526,,,
680534f0d035d501d3d0fd0f,Shahi keema kofta curry,418.13,4.14,0,,,,,,,0,527,,,
680534f0d035d501d3d0fd10,Minced meat ball curry,109.79,6.82,0,,,,,,,0,528,,,
680534f0d035d501d3d0fd11,Boti kebab,132.86,9.22,0,,,,,,,0,529,,,
680534f0d035d501d3d0fd12,Mutton seekh kebab,133.94,11.25,0,,,,,,,0,530,,,
680534f0d035d501d3d0fd13,Indian lamb and egg curry (Nargisi kofta),335.75,3.84,0,,,,,,,0,531,,,
680534f0d035d501d3d0fd14,Soya chunks sweet and sour (Nutrinugget sweet and sour),500.94,2.85,0,,,,,,,0,532,,,
680534f0d035d501d3d0fd15,Soya chunks korma (Nutrinugget korma),131.43,3.86,0,,,,,,,0,533,,,
680534f0d035d501d3d0fd16,Mushroom matar,70.77,2.79,0,,,,,,,0,534,,,
680534f0d035d501d3d0fd17,Soya chunks and peas (Nutrinugget matar),82.62,3.03,0,,,,,,,0,535,,,
680534f0d035d501d3d0fd18,Vegetable yakhni,406.06,1.18,0,,,,,,,0,536,,,
680534f0d035d501d3d0fd19,Spinach mushroom (Palak mushroom),47.63,1.94,0,,,,,,,0,537,,,
680534f0d035d501d3d0fd1a,Vegetarian nargisi kofta curry,332.15,2.29,0,,,,,,,0,538,,,
680534f0d035d501d3d0fd1b,Roast chicken,199.9,20.49,0,,,,,,,0,539,,,
680534f0d035d501d3d0fd1c,Shahi chicken masala,163.7,9.82,0,,,,,,,0,540,,,
680534f0d035d501d3d0fd1d,Tomato chicken,111.68,10.57,0,,,,,,,0,541,,,
680534f0d035d501d3d0fd1e,Creamy chicken,152.87,13.52,0,,,,,,,0,542,,,
680534f0d035d501d3d0fd1f,Broccoli chicken ala king,119.56,7.97,0,,,,,,,0,543,,,
680534f0d035d501d3d0fd20,Ginger chicken,129.17,8.24,0,,,,,,,0,544,,,
680534f0d035d501d3d0fd21,Chicken sweet and sour,445.09,6.92,0,,,,,,,0,545,,,
680534f0d035d501d3d0fd22,Chicken korma,147.96,9.83,0,,,,,,,0,546,,,
680534f0d035d501d3d0fd23,Bengal fish curry (Bengali machli curry),109.43,7.26,0,,,,,,,0,547,,,
680534f0d035d501d3d0fd24,Fish finger,542.9,5.66,0,,,,,,,0,548,,,
680534f0d035d501d3d0fd25,Fish in coconut milk (Nariyal ke doodh ke saath machli),86.21,8.66,0,,,,,,,0,549,,,
680534f0d035d501d3d0fd26,Prawn curry (with coconut) (Jhinga curry),109.55,8.54,0,,,,,,,0,550,,,
680534f0d035d501d3d0fd27,Baked stuffed fish,121.96,16.14,0,,,,,,,0,551,,,
680534f0d035d501d3d0fd28,Fish pie,120.9,9.25,0,,,,,,,0,552,,,
680534f0d035d501d3d0fd29,Crispy baked fish,138.4,10.95,0,,,,,,,0,553,,,
680534f0d035d501d3d0fd2a,Fish souffle,139.71,10.51,0,,,,,,,0,554,,,
680534f0d035d501d3d0fd2b,Potato curry (Aloo ki sabzi),89.56,1.52,0,,,,,,,0,555,,,
680534f0d035d501d3d0fd2c,Egg curry (Anda curry),117.52,5.38,0,,,,,,,0,556,,,
680534f0d035d501d3d0fd2d,Vegetable curry with coconut ,83.07,2.77,0,,,,,,,0,557,,,
680534f0d035d501d3d0fd2e,Curd with potatoes (Dahi aloo),59.9,1.56,0,,,,,,,0,558,,,
680534f0d035d501d3d0fd2f,Potato kofta curry (Aloo kofta curry),455.4,0.56,0,,,,,,,0,559,,,
680534f0d035d501d3d0fd30,Yam kofta curry (Zimikand/Suran kofta curry),322.88,0.71,0,,,,,,,0,560,,,
680534f0d035d501d3d0fd31,Jackfruit kofta curry (Kathal ka kofta curry),321.08,0.8,0,,,,,,,0,561,,,
680534f0d035d501d3d0fd32,Spinach and potato (Palak aloo),57.17,1.63,0,,,,,,,0,562,,,
680534f0d035d501d3d0fd33,Mooli bhujia,91.2,1.69,0,,,,,,,0,563,,,
680534f0d035d501d3d0fd34,Bathua bhujia,90.9,2.26,0,,,,,,,0,564,,,
680534f0d035d501d3d0fd35,Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),142.48,8.21,0,,,,,,,0,565,,,
680534f0d035d501d3d0fd36,Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),124.63,5.76,0,,,,,,,0,566,,,
680534f0d035d501d3d0fd37,Dry arbi (Sookhi arbi),134.95,2.12,0,,,,,,,0,567,,,
680534f0d035d501d3d0fd38,Masala arbi,185.38,3.01,0,,,,,,,0,568,,,
680534f0d035d501d3d0fd39,Peas brinjal bhartha (Matar baingan bhartha),84.55,2.05,0,,,,,,,0,569,,,
680534f0d035d501d3d0fd3a,Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),110.81,1.83,0,,,,,,,0,570,,,
680534f0d035d501d3d0fd3b,Crispy okra/Crispy lady's fingers (Karare bhindi),657.76,1.91,0,,,,,,,0,571,,,
680534f0d035d501d3d0fd3c,Beans foogath,105.06,2.03,0,,,,,,,0,572,,,
680534f0d035d501d3d0fd3d,Stuffed bittergourd (wet) (Bharwa karele),162.36,1.36,0,,,,,,,0,573,,,
680534f0d035d501d3d0fd3e,Jackfruit/Kathal (dry),488.97,0.93,0,,,,,,,0,574,,,
680534f0d035d501d3d0fd3f,Yam fried (Zimikand/Suran fried),491.76,0.79,0,,,,,,,0,575,,,
680534f0d035d501d3d0fd40,"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)",95.67,2.75,0,,,,,,,0,576,,,
680534f0d035d501d3d0fd41,Vegetable jalfrezi,68.48,1.4,0,,,,,,,0,577,,,
680534f0d035d501d3d0fd42,Vegetables stir fry ,30.78,1.04,0,,,,,,,0,578,,,
680534f0d035d501d3d0fd43,Broccoli delight,40.7,2.49,0,,,,,,,0,579,,,
680534f0d035d501d3d0fd44,Dhansak (vegetarian),82.8,3.32,0,,,,,,,0,580,,,
680534f0d035d501d3d0fd45,Cauliflower basket,90.95,5.21,0,,,,,,,0,581,,,
680534f0d035d501d3d0fd46,Stuffed bottle gourd (Stuffed ghiya/lauki),93.19,5.84,0,,,,,,,0,582,,,
680534f0d035d501d3d0fd47,Ducheese potato,140.54,3.6,0,,,,,,,0,583,,,
680534f0d035d501d3d0fd48,Roast potatoes ,87.32,1.53,0,,,,,,,0,584,,,
680534f0d035d501d3d0fd49,Stuffed baked potatoes ,100.2,3.82,0,,,,,,,0,585,,,
680534f0d035d501d3d0fd4a,Potato nests,111.62,5.71,0,,,,,,,0,586,,,
680534f0d035d501d3d0fd4b,Parsley potato,119.51,1.49,0,,,,,,,0,587,,,
680534f0d035d501d3d0fd4c,Creamed spinach and mushroom,419.62,2.28,0,,,,,,,0,588,,,
680534f0d035d501d3d0fd4d,Fricassee of Mushroom,106.66,3.65,0,,,,,,,0,589,,,
680534f0d035d501d3d0fd4e,Cauliflower au gratin,145.9,4.45,0,,,,,,,0,590,,,
680534f0d035d501d3d0fd4f,Vegetable and cheese pie,126.88,4.03,0,,,,,,,0,591,,,
680534f0d035d501d3d0fd50,Spinach souffle ,150.18,7.36,0,,,,,,,0,592,,,
680534f0d035d501d3d0fd51,Beetroot and egg salad (Chukandar aur ande ka salad),84.92,3.36,0,,,,,,,0,593,,,
680534f0d035d501d3d0fd52,Sour cream potato salad,121.9,2.89,0,,,,,,,0,594,,,
680534f0d035d501d3d0fd53,Tossed green salad,49.88,1.33,0,,,,,,,0,595,,,
680534f0d035d501d3d0fd54,Spring basket salad,160.46,3.36,0,,,,,,,0,596,,,
680534f0d035d501d3d0fd55,Cucumber and yogurt salad (Kheere aur dahi ka salad),36.13,2.09,0,,,,,,,0,597,,,
680534f0d035d501d3d0fd56,Chicken and tomato towers,100.55,6.9,0,,,,,,,0,598,,,
680534f0d035d501d3d0fd57,Jellied sunshine fruit salad,48.86,5.85,0,,,,,,,0,599,,,
680534f0d035d501d3d0fd58,Tomato aspic,50.37,6.87,0,,,,,,,0,600,,,
680534f0d035d501d3d0fd59,Frozen frosty fruit salad (Phalon ka salaad),103.51,1.68,0,,,,,,,0,601,,,
680534f0d035d501d3d0fd5a,French dressing,733.77,0.32,0,,,,,,,0,602,,,
680534f0d035d501d3d0fd5b,Mayonnaise without eggs,329.05,2.13,0,,,,,,,0,603,,,
680534f0d035d501d3d0fd5c,Curd dressing ,78.8,5.59,0,,,,,,,0,604,,,
680534f0d035d501d3d0fd5d,Carrot raita (Gajar ka raita),64.78,4.14,0,,,,,,,0,605,,,
680534f0d035d501d3d0fd5e,Pumpkin raita (Kaddu ka raita),55.6,3.74,0,,,,,,,0,606,,,
680534f0d035d501d3d0fd5f,Mint and peanut raita (Pudinay aur moongfali ka raita),112.05,7.05,0,,,,,,,0,607,,,
680534f0d035d501d3d0fd60,Spinach raita (Palak ka raita),52.75,3.95,0,,,,,,,0,608,,,
680534f0d035d501d3d0fd61,Bathua raita,54.4,4.13,0,,,,,,,0,609,,,
680534f0d035d501d3d0fd62,Pineapple raita (Ananas ka raita),67.74,3.9,0,,,,,,,0,610,,,
680534f0d035d501d3d0fd63,Banana raita (Kele ka raita),89.03,4.13,0,,,,,,,0,611,,,
680534f0d035d501d3d0fd64,Mango raita (Aam ka raita),67.37,3.9,0,,,,,,,0,612,,,
680534f0d035d501d3d0fd65,Guava raita (Amarood ka raita),64.36,4.19,0,,,,,,,0,613,,,
680534f0d035d501d3d0fd66,Grapes raita (Angoor ka raita),72.59,3.98,0,,,,,,,0,614,,,
680534f0d035d501d3d0fd67,Bottle gourd kheer (Ghiya/Lauki kheer),84.07,2.7,0,,,,,,,0,615,,,
680534f0d035d501d3d0fd68,Pumpkin kheer (Kaddu ki kheer),86.35,2.76,0,,,,,,,0,616,,,
680534f0d035d501d3d0fd69,Apple kheer (Seb ki kheer),81.3,2.14,0,,,,,,,0,617,,,
680534f0d035d501d3d0fd6a,Caramel custard (baked),122.7,5.11,0,,,,,,,0,618,,,
680534f0d035d501d3d0fd6b,Vanilla ice cream without egg,228.67,2.69,0,,,,,,,0,619,,,
680534f0d035d501d3d0fd6c,Vanilla ice cream with egg,214.85,4.16,0,,,,,,,0,620,,,
680534f0d035d501d3d0fd6d,Strawberry ice cream,215.61,4.15,0,,,,,,,0,621,,,
680534f0d035d501d3d0fd6e,Chocochip ice cream,241.45,4.23,0,,,,,,,0,622,,,
680534f0d035d501d3d0fd6f,Choconut ice cream,273.96,5.04,0,,,,,,,0,623,,,
680534f0d035d501d3d0fd70,Pear chocholate sunday,183.49,2.08,0,,,,,,,0,624,,,
680534f0d035d501d3d0fd71,Chocolate sauce,263.2,1.91,0,,,,,,,0,625,,,
680534f0d035d501d3d0fd72,Coffee ice cream,150.62,3.15,0,,,,,,,0,626,,,
680534f0d035d501d3d0fd73,Coffee pear alaska,203.99,2.88,0,,,,,,,0,627,,,
680534f0d035d501d3d0fd74,Crunchy butterscotch,277.32,3.11,0,,,,,,,0,628,,,
680534f0d035d501d3d0fd75,Peach melba ice cream,200.85,2.06,0,,,,,,,0,629,,,
680534f0d035d501d3d0fd76,Vanilla ice cream with apples in hot cherry sauce,196.32,1.73,0,,,,,,,0,630,,,
680534f0d035d501d3d0fd77,Grape and orange whip,57.39,1.41,0,,,,,,,0,631,,,
680534f0d035d501d3d0fd78,Honey banana cream,125.49,2.78,0,,,,,,,0,632,,,
680534f0d035d501d3d0fd79,Raspberry bavarian cream,150.1,3.34,0,,,,,,,0,633,,,
680534f0d035d501d3d0fd7a,Fruit delight,107.09,2.09,0,,,,,,,0,634,,,
680534f0d035d501d3d0fd7b,Creamy chocolate mousse,230.52,6.85,0,,,,,,,0,635,,,
680534f0d035d501d3d0fd7c,Cold lemon souffle,169.87,5.89,0,,,,,,,0,636,,,
680534f0d035d501d3d0fd7d,Cold orange souffle,173.19,5.94,0,,,,,,,0,637,,,
680534f0d035d501d3d0fd7e,Cold pineapple souffle,181.22,6.23,0,,,,,,,0,638,,,
680534f0d035d501d3d0fd7f,Cold vanilla souffle,179.54,6.22,0,,,,,,,0,639,,,
680534f0d035d501d3d0fd80,Cold chocolate souffle,187.53,6.37,0,,,,,,,0,640,,,
680534f0d035d501d3d0fd81,Stewed fruit (with pear),74.32,0.25,0,,,,,,,0,641,,,
680534f0d035d501d3d0fd82,Apricot fool,240.79,1.54,0,,,,,,,0,642,,,
680534f0d035d501d3d0fd83,Pavlova,200.6,1.84,0,,,,,,,0,643,,,
680534f0d035d501d3d0fd84,Apple crumb pudding,220.85,1.54,0,,,,,,,0,644,,,
680534f0d035d501d3d0fd85,Steamed cake with chocolate sauce,301.91,4.49,0,,,,,,,0,645,,,
680534f0d035d501d3d0fd86,Hot lemon souffle,155.25,5.29,0,,,,,,,0,646,,,
680534f0d035d501d3d0fd87,Gulab jamun with milk powder,471.15,0.85,0,,,,,,,0,647,,,
680534f0d035d501d3d0fd88,Chum chum,130.05,1.52,0,,,,,,,0,648,,,
680534f0d035d501d3d0fd89,Dil bahar,130.05,1.52,0,,,,,,,0,649,,,
680534f0d035d501d3d0fd8a,Rasbhari,130.05,1.52,0,,,,,,,0,650,,,
680534f0d035d501d3d0fd8b,Rajbogh,133.7,1.71,0,,,,,,,0,651,,,
680534f0d035d501d3d0fd8c,Rasgulla,118.64,1.38,0,,,,,,,0,652,,,
680534f0d035d501d3d0fd8d,Rasmalai,135.55,1.61,0,,,,,,,0,653,,,
680534f0d035d501d3d0fd8e,Khoa coconut burfi,411.45,9.98,0,,,,,,,0,654,,,
680534f0d035d501d3d0fd8f,Danedar burfi,102.68,3.24,0,,,,,,,0,655,,,
680534f0d035d501d3d0fd90,Semolina burfi (Suji/Rava burfi),348.67,3.47,0,,,,,,,0,656,,,
680534f0d035d501d3d0fd91,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),186.18,1.75,0,,,,,,,0,657,,,
680534f0d035d501d3d0fd92,Khoa ladoo,396.02,12.21,0,,,,,,,0,658,,,
680534f0d035d501d3d0fd93,Wheat and gram flour ladoo (Atta besan ladoo),501.7,9.38,0,,,,,,,0,659,,,
680534f0d035d501d3d0fd94,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),441.84,5.44,0,,,,,,,0,660,,,
680534f0d035d501d3d0fd95,Sesame chickpeas brittle (Til aur channe ki chikki),282.74,8.5,0,,,,,,,0,661,,,
680534f0d035d501d3d0fd96,Murmura chikki,253.82,2.12,0,,,,,,,0,662,,,
680534f0d035d501d3d0fd97,Masala onion pakora/pakoda (Pyaaz ke pakode),551.64,2.05,0,,,,,,,0,663,,,
680534f0d035d501d3d0fd98,Masala green chilli pakora/pakoda (Hari mirch kay pakode),668.76,2.22,0,,,,,,,0,664,,,
680534f0d035d501d3d0fd99,Chicken pakora/pakoda,590.09,6.03,0,,,,,,,0,665,,,
680534f0d035d501d3d0fd9a,Fish pakora/pakoda,577.03,5.97,0,,,,,,,0,666,,,
680534f0d035d501d3d0fd9b,Paneer cutlet,672.2,4.59,0,,,,,,,0,667,,,
680534f0d035d501d3d0fd9c,Sago cutlet/vadas (Sabudana cutlet/vadas),558.76,0.56,0,,,,,,,0,668,,,
680534f0d035d501d3d0fd9d,Poshtik cutlet,496.45,2,0,,,,,,,0,669,,,
680534f0d035d501d3d0fd9e,Egg cutlet (Anda cutlet),575.02,2.45,0,,,,,,,0,670,,,
680534f0d035d501d3d0fd9f,Minced meat cutlet,531.86,5.1,0,,,,,,,0,671,,,
680534f0d035d501d3d0fda0,Vegetable samosa,443.11,2.21,0,,,,,,,0,672,,,
680534f0d035d501d3d0fda1,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),745.5,4.39,0,,,,,,,0,673,,,
680534f0d035d501d3d0fda2,Masala urad dal vada,703.78,4.32,0,,,,,,,0,674,,,
680534f0d035d501d3d0fda3,Khaman (dhokla),54.73,1.92,0,,,,,,,0,675,,,
680534f0d035d501d3d0fda4,Instant dhokla,207.11,7.66,0,,,,,,,0,676,,,
680534f0d035d501d3d0fda5,Tomato ginger chutney (Tamatar adarak ki chutney),44.66,1.05,0,,,,,,,0,677,,,
680534f0d035d501d3d0fda6,Mint tomato chutney (Pudinay aur tamatar ki chutney),43.65,1.53,0,,,,,,,0,678,,,
680534f0d035d501d3d0fda7,Coriander chutney (Hare dhaniye ki chutney),42.86,1.38,0,,,,,,,0,679,,,
680534f0d035d501d3d0fda8,Gooseberry chutney (Amla chutney),43.02,1.44,0,,,,,,,0,680,,,
680534f0d035d501d3d0fda9,Walnut chutney (Akhrot ki chutney),370.43,9.44,0,,,,,,,0,681,,,
680534f0d035d501d3d0fdaa,Saunth/Sonth chutney with ginger,84.22,0.28,0,,,,,,,0,682,,,
680534f0d035d501d3d0fdab,Gun powder chutney,312.34,21.55,0,,,,,,,0,683,,,
680534f0d035d501d3d0fdac,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,346.36,12.88,0,,,,,,,0,684,,,
680534f0d035d501d3d0fdad,Curd mint dip ,76.13,4.82,0,,,,,,,0,685,,,
680534f0d035d501d3d0fdae,Curd vegetable dip,56.21,3.88,0,,,,,,,0,686,,,
680534f0d035d501d3d0fdaf,Mayonnaise vegetable dip,241.27,3.01,0,,,,,,,0,687,,,
680534f0d035d501d3d0fdb0,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),150.68,4.03,0,,,,,,,0,688,,,
680534f0d035d501d3d0fdb1,Tomato sandwich (grilled),189.92,6.26,0,,,,,,,0,689,,,
680534f0d035d501d3d0fdb2,French sandwich (toasted),186.75,6.82,0,,,,,,,0,690,,,
680534f0d035d501d3d0fdb3,Peanut butter cucumber sandwich,243.33,9.04,0,,,,,,,0,691,,,
680534f0d035d501d3d0fdb4,Mint and peanut sandwich,273.59,7.18,0,,,,,,,0,692,,,
680534f0d035d501d3d0fdb5,Spicy chutney sandwich,249.58,8.74,0,,,,,,,0,693,,,
680534f0d035d501d3d0fdb6,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),285.78,12.58,0,,,,,,,0,694,,,
680534f0d035d501d3d0fdb7,Rolled sandwich,293.07,6.45,0,,,,,,,0,695,,,
680534f0d035d501d3d0fdb8,Ribbon sandwich,239.26,6.26,0,,,,,,,0,696,,,
680534f0d035d501d3d0fdb9,Checker board sandwich,348.37,7.37,0,,,,,,,0,697,,,
680534f0d035d501d3d0fdba,Submarine sandwich,216.92,6.09,0,,,,,,,0,698,,,
680534f0d035d501d3d0fdbb,Cheese open sandwich,274.07,9.84,0,,,,,,,0,699,,,
680534f0d035d501d3d0fdbc,Sunset and sunrise open sandwich,241.31,8.58,0,,,,,,,0,700,,,
680534f0d035d501d3d0fdbd,Danish luncheon sandwich,193.82,9.03,0,,,,,,,0,701,,,
680534f0d035d501d3d0fdbe,Chicken and corn open sandwich,188.16,8.63,0,,,,,,,0,702,,,
680534f0d035d501d3d0fdbf,Chocolate sponge cake,239.86,9.13,0,,,,,,,0,703,,,
680534f0d035d501d3d0fdc0,Chocolate swiss roll,306.08,6.01,0,,,,,,,0,704,,,
680534f0d035d501d3d0fdc1,Lemon curd filling,225.62,3.43,0,,,,,,,0,705,,,
680534f0d035d501d3d0fdc2,Jam filling,184.62,0,0,,,,,,,0,706,,,
680534f0d035d501d3d0fdc3,Chocolate pastry,243.37,7.05,0,,,,,,,0,707,,,
680534f0d035d501d3d0fdc4,Assorted pastry,230.74,6.78,0,,,,,,,0,708,,,
680534f0d035d501d3d0fdc5,Orange gateau,178.05,4.78,0,,,,,,,0,709,,,
680534f0d035d501d3d0fdc6,Black forest gateau,217.82,5.94,0,,,,,,,0,710,,,
680534f0d035d501d3d0fdc7,Lemon cake,373.85,5.29,0,,,,,,,0,711,,,
680534f0d035d501d3d0fdc8,Dundee cake,396.62,7.78,0,,,,,,,0,712,,,
680534f0d035d501d3d0fdc9,Victorian sandwich cake,373.09,5.18,0,,,,,,,0,713,,,
680534f0d035d501d3d0fdca,Chocolate eggless cake,312.01,6.66,0,,,,,,,0,714,,,
680534f0d035d501d3d0fdcb,Orange eggless cake,355.62,7.16,0,,,,,,,0,715,,,
680534f0d035d501d3d0fdcc,Chocolate glace icing,436.29,3.22,0,,,,,,,0,716,,,
680534f0d035d501d3d0fdcd,Butter icing,500.72,0.19,0,,,,,,,0,717,,,
680534f0d035d501d3d0fdce,Chocolate butter icing,469.59,3.21,0,,,,,,,0,718,,,
680534f0d035d501d3d0fdcf,Almond biscuit (Badam ke biscuit),407.74,6.25,0,,,,,,,0,719,,,
680534f0d035d501d3d0fdd0,Orange biscuit,354.78,3.63,0,,,,,,,0,720,,,
680534f0d035d501d3d0fdd1,Gingerman biscuit,357.43,6.26,0,,,,,,,0,721,,,
680534f0d035d501d3d0fdd2,Coffee drops,443.07,7.57,0,,,,,,,0,722,,,
680534f0d035d501d3d0fdd3,Christmas biscuit,406.07,5.67,0,,,,,,,0,723,,,
680534f0d035d501d3d0fdd4,Christmas wreath biscuit,386.05,5.43,0,,,,,,,0,724,,,
680534f0d035d501d3d0fdd5,Christmas bell biscuit,404.85,5.66,0,,,,,,,0,725,,,
680534f0d035d501d3d0fdd6,Christmas star biscuit,392.03,3.54,0,,,,,,,0,726,,,
680534f0d035d501d3d0fdd7,Christmas tree biscuit,385.63,5.43,0,,,,,,,0,727,,,
680534f0d035d501d3d0fdd8,Chocolate cream shells,427.17,5.1,0,,,,,,,0,728,,,
680534f0d035d501d3d0fdd9,Jelly biscuit,404.61,4.23,0,,,,,,,0,729,,,
680534f0d035d501d3d0fdda,Cherry and walnut cookies,422.6,5.63,0,,,,,,,0,730,,,
680534f0d035d501d3d0fddb,Cheese straws,382,9.83,0,,,,,,,0,731,,,
680534f0d035d501d3d0fddc,Butterfly biscuit,341.45,9.98,0,,,,,,,0,732,,,
680534f0d035d501d3d0fddd,Flan pastry,445.8,6.72,0,,,,,,,0,733,,,
680534f0d035d501d3d0fdde,Fruit flan,261.35,3.3,0,,,,,,,0,734,,,
680534f0d035d501d3d0fddf,Orange cream flan,280.28,4.73,0,,,,,,,0,735,,,
680534f0d035d501d3d0fde0,Fruit puree tart,286.5,3.35,0,,,,,,,0,736,,,
680534f0d035d501d3d0fde1,Apple banana pie,243.99,3.13,0,,,,,,,0,737,,,
680534f0d035d501d3d0fde2,Lemon chiffon pie,259.31,4.88,0,,,,,,,0,738,,,
680534f0d035d501d3d0fde3,Orange chiffon pie,207.57,3.89,0,,,,,,,0,739,,,
680534f0d035d501d3d0fde4,Cream buns,215.74,4.45,0,,,,,,,0,740,,,
680534f0d035d501d3d0fde5,Savoury puffs,190.79,9.51,0,,,,,,,0,741,,,
680534f0d035d501d3d0fde6,Choux swans,216.34,4.35,0,,,,,,,0,742,,,
680534f0d035d501d3d0fde7,Potato aigrettes,530.03,2.35,0,,,,,,,0,743,,,
680534f0d035d501d3d0fde8,Cream horns,408.23,3.42,0,,,,,,,0,744,,,
680534f0d035d501d3d0fde9,Savoury cheese horns,295.15,5.66,0,,,,,,,0,745,,,
680534f0d035d501d3d0fdea,Paneer patties,338.58,7.6,0,,,,,,,0,746,,,
680534f0d035d501d3d0fdeb,Vegetable patties ,261.92,4.01,0,,,,,,,0,747,,,
680534f0d035d501d3d0fdec,Pearl millet infant food (Bajra shishu aahaar),362.44,11.98,0,,,,,,,0,748,,,
680534f0d035d501d3d0fded,Sajina,345.26,10.81,0,,,,,,,0,749,,,
680534f0d035d501d3d0fdee,Cereal mix ,120.81,3.32,0,,,,,,,0,750,,,
680534f0d035d501d3d0fdef,Pulse mix,83.29,3.16,0,,,,,,,0,751,,,
680534f0d035d501d3d0fdf0,Shishu ahar,93.37,2.61,0,,,,,,,0,752,,,
680534f0d035d501d3d0fdf1,Cereal pulse mix with amylase rice flour,151.57,4.27,0,,,,,,,0,753,,,
680534f0d035d501d3d0fdf2,Banana groundnut paste/puree,213.19,4.27,0,,,,,,,0,754,,,
680534f0d035d501d3d0fdf3,Rice dal porridge (Chawal dal ki khichdi/khichri),383.33,10.8,0,,,,,,,0,755,,,
680534f0d035d501d3d0fdf4,Lentils and semolina porridge (Dal suji porridge/daliya),117.29,3.26,0,,,,,,,0,756,,,
680534f0d035d501d3d0fdf5,Spinach khichri (Palak khichri/khichdi),102.18,3.43,0,,,,,,,0,757,,,
680534f0d035d501d3d0fdf6,Vegetable mix,174.21,4.7,0,,,,,,,0,758,,,
680534f0d035d501d3d0fdf7,Lentils and wheat porridge (Dal wheat porridge/daliya ),52.54,2.71,0,,,,,,,0,759,,,
680534f0d035d501d3d0fdf8,Maize porridge,89.57,2.14,0,,,,,,,0,760,,,
680534f0d035d501d3d0fdf9,Spinach peanut burfi (Palak aur mungfali ki burfi),105.37,3.36,0,,,,,,,0,761,,,
680534f0d035d501d3d0fdfa,Split bengal gram burfi/fudge (Channa dal burfi),287.36,4.65,0,,,,,,,0,762,,,
680534f0d035d501d3d0fdfb,Chickpea flour cookies (Sweet besan rounds/cookies),207.01,4.29,0,,,,,,,0,763,,,
680534f0d035d501d3d0fdfc,Pearl millet mathri (Bajra mathri),785.08,1.82,0,,,,,,,0,764,,,
680534f0d035d501d3d0fdfd,Sesame biscuit (Til ke biscuit),424.03,8.27,0,,,,,,,0,765,,,
680534f0d035d501d3d0fdfe,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),657.57,4.05,0,,,,,,,0,766,,,
680534f0d035d501d3d0fdff,Poshtik namak paras,613.39,6.49,0,,,,,,,0,767,,,
680534f0d035d501d3d0fe00,Soya chikki,423.7,7.18,0,,,,,,,0,768,,,
680534f0d035d501d3d0fe01,Besan bathua chilla/cheela,373.82,11.48,0,,,,,,,0,769,,,
680534f0d035d501d3d0fe02,Wheat flour and nuts ladoos (Atta nuts ladoos),391.9,9.46,0,,,,,,,0,770,,,
680534f0d035d501d3d0fe03,Gram flour and semolina dhokla (Besan suji dhokla),198.91,8.52,0,,,,,,,0,771,,,
680534f0d035d501d3d0fe04,Atta dal burfi ,298.8,6.66,0,,,,,,,0,772,,,
680534f0d035d501d3d0fe05,Soya roti,283.96,9.18,0,,,,,,,0,773,,,
680534f0d035d501d3d0fe06,Poshtik khichdi/khichri,93.37,3.04,0,,,,,,,0,774,,,
680534f0d035d501d3d0fe07,Namkeen daliya,295.11,8.29,0,,,,,,,0,775,,,
680534f0d035d501d3d0fe08,Sprouts upma ,316.25,9.5,0,,,,,,,0,776,,,
680534f0d035d501d3d0fe09,Semolina idli (Suji/Rava idli),206.39,9.34,0,,,,,,,0,777,,,
680534f0d035d501d3d0fe0a,Poshtik chilla/cheela,159.53,4.85,0,,,,,,,0,778,,,
680534f0d035d501d3d0fe0b,Stuffed bittergourd (dry) (Bharwa karela),217.65,1.29,0,,,,,,,0,779,,,
680534f0d035d501d3d0fe0c,Cauliflower potato canjee,16.79,0.57,0,,,,,,,0,780,,,
