_id,selected,DishName,DishImage,isSaved,Calories,Protein,Fats,Carbohydrates,Sodium,Calcium,Iron,QuantityRequired,type,time,__v
680534f0d035d501d3d0fdd0,Not Selected,Orange biscuit,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/orange%20biscuit.png,false,354.78,3.63,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fde2,Not Selected,Lemon chiffon pie,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/lemon%20chiffon%20pie.png,false,259.31,4.88,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdf3,Not Selected,Rice dal porridge (Chawal dal ki khichdi/khichri),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/rice%20dal%20porridge%20(chawal%20dal%20ki%20khichdi/khichri).png,false,383.33,10.8,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdf8,Not Selected,Maize porridge,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/maize%20porridge.png,false,89.57,2.14,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdfa,Not Selected,Split bengal gram burfi/fudge (Channa dal burfi),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/split%20bengal%20gram%20burfi/fudge%20(channa%20dal%20burfi).png,false,287.36,4.65,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe0b,Not Selected,Stuffed bittergourd (dry) (Bharwa karela),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/stuffed%20bittergourd%20(dry)%20(bharwa%20karela).png,false,217.65,1.29,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe1c,Not Selected,Apple sago payasam (Seb aur sabudana ki kheer),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/apple%20sago%20payasam%20(seb%20aur%20sabudana%20ki%20kheer).png,false,136.5,3.13,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe20,Not Selected,Mango vanilla custard,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/mango%20vanilla%20custard.png,false,147.63,3.43,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe64,Not Selected,Cabbage raita (Pattagobhi raita),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cabbage%20raita%20(pattagobhi%20raita).png,false,84.84,3.24,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe9c,Not Selected,Sev (Omapodi/Karapusa),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/sev%20(omapodi/karapusa).png,false,609.14,5.12,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0feaa,Not Selected,Mustard sauce,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/mustard%20sauce.png,false,158.58,3.98,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0feb1,Not Selected,Thousand island dressing,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/thousand%20island%20dressing.png,false,407.87,1.37,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0feba,Not Selected,Gum icing,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/gum%20icing.png,false,223.07,5.94,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd05,Not Selected,Arhar with spinach (Arhar dal aur palak),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/arhar%20with%20spinach%20(arhar%20dal%20aur%20palak).png,false,52.84,2.05,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd11,Not Selected,Boti kebab,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/boti%20kebab.png,false,132.86,9.22,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd12,Not Selected,Mutton seekh kebab,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/mutton%20seekh%20kebab.png,false,133.94,11.25,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd14,Not Selected,Soya chunks sweet and sour (Nutrinugget sweet and sour),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/soya%20chunks%20sweet%20and%20sour%20(nutrinugget%20sweet%20and%20sour).png,false,500.94,2.85,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd2d,Not Selected,Vegetable curry with coconut,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vegetable%20curry%20with%20coconut.png,false,83.07,2.77,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd40,Not Selected,"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)","https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cauliflower,%20pea%20and%20potato%20bhujia%20(phoolgobhi,%20matar%20aur%20aloo%20bhujia).png",false,95.67,2.75,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd59,Not Selected,Frozen frosty fruit salad (Phalon ka salaad),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/frozen%20frosty%20fruit%20salad%20(phalon%20ka%20salaad).png,false,103.51,1.68,0,0,0,0,0,280 g,Breakfast,Morning,0
680534f0d035d501d3d0fd73,Not Selected,Coffee pear alaska,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/coffee%20pear%20alaska.png,false,203.99,2.88,0,0,0,0,0,200 ml,Breakfast,Morning,0
680534f0d035d501d3d0fd7e,Not Selected,Cold pineapple souffle,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cold%20pineapple%20souffle.png,false,181.22,6.23,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd99,Not Selected,Chicken pakora/pakoda,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chicken%20pakora/pakoda.png,false,590.09,6.03,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd9b,Not Selected,Paneer cutlet,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/paneer%20cutlet.png,false,672.2,4.59,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd9c,Not Selected,Sago cutlet/vadas (Sabudana cutlet/vadas),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/sago%20cutlet/vadas%20(sabudana%20cutlet/vadas).png,false,558.76,0.56,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fda6,Not Selected,Mint tomato chutney (Pudinay aur tamatar ki chutney),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/mint%20tomato%20chutney%20(pudinay%20aur%20tamatar%20ki%20chutney).png,false,43.65,1.53,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdfb,Not Selected,Chickpea flour cookies (Sweet besan rounds/cookies),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chickpea%20flour%20cookies%20(sweet%20besan%20rounds/cookies).png,false,207.01,4.29,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdff,Not Selected,Poshtik namak paras,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/poshtik%20namak%20paras.png,false,613.39,6.49,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe0c,Not Selected,Cauliflower potato canjee,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cauliflower%20potato%20canjee.png,false,16.79,0.57,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe1a,Not Selected,Black rice kheer (Chak-hao kheer),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/black%20rice%20kheer%20(chak-hao%20kheer).png,false,147.94,4.37,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe29,Not Selected,Gram flour halwa (Besan halwa),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/gram%20flour%20halwa%20(besan%20halwa).png,false,276.79,5.88,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe34,Not Selected,Greenpea cookies,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/greenpea%20cookies.png,false,159.42,6.53,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe35,Not Selected,Sunflower cookies,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/sunflower%20cookies.png,false,520.62,9.49,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe36,Not Selected,Cardamom cookies (Elaichi cookies),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cardamom%20cookies%20(elaichi%20cookies).png,false,400.49,5.1,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe3d,Not Selected,Pear preserves (Naashpati ka murabba),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/pear%20preserves%20(naashpati%20ka%20murabba).png,false,101.24,0.25,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe5d,Not Selected,Sauteed radishes with green beans,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/sauteed%20radishes%20with%20green%20beans.png,false,94.32,2.41,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe6b,Not Selected,Chicken and cheese souffle,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chicken%20and%20cheese%20souffle.png,false,182.35,9.07,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe71,Not Selected,Vegetable namkeen jave,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vegetable%20namkeen%20jave.png,false,112.23,2.93,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe77,Not Selected,Quinoa khichdi/khichri,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/quinoa%20khichdi/khichri.png,false,64.01,3.18,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe7b,Not Selected,Pav bhaji,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/pav%20bhaji.png,false,96.53,2.66,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe8b,Not Selected,Whey soup,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/whey%20soup.png,false,68.91,3.45,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe95,Not Selected,Dal makhani,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/dal%20makhani.png,false,74.04,3.32,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe96,Not Selected,Dalma,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/dalma.png,false,118.93,4.91,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe99,Not Selected,Panchmel dal,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/panchmel%20dal.png,false,111.22,4.63,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0feac,Not Selected,Classic italian pasta,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/classic%20italian%20pasta.png,false,42.12,0.57,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fec2,Not Selected,Potato with curd,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/potato%20with%20curd.png,false,73.18,3.19,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fec5,Not Selected,Moong dal mixture,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/moong%20dal%20mixture.png,false,158.84,4.62,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fede,Not Selected,Chat masala,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chat%20masala.png,false,222.58,8.19,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fcf3,Not Selected,Mexican rice,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/mexican%20rice.png,false,120.57,4.62,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd1a,Not Selected,Vegetarian nargisi kofta curry,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vegetarian%20nargisi%20kofta%20curry.png,false,332.15,2.29,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd21,Not Selected,Chicken sweet and sour,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chicken%20sweet%20and%20sour.png,false,445.09,6.92,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd2b,Not Selected,Potato curry (Aloo ki sabzi),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/potato%20curry%20(aloo%20ki%20sabzi).png,false,89.56,1.52,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd39,Not Selected,Peas brinjal bhartha (Matar baingan bhartha),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/peas%20brinjal%20bhartha%20(matar%20baingan%20bhartha).png,false,84.55,2.05,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd3c,Not Selected,Beans foogath,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/beans%20foogath.png,false,105.06,2.03,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd44,Not Selected,Dhansak (vegetarian),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/dhansak%20(vegetarian).png,false,82.8,3.32,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd4b,Not Selected,Parsley potato,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/parsley%20potato.png,false,119.51,1.49,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd5c,Not Selected,Curd dressing,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/curd%20dressing.png,false,78.8,5.59,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd67,Not Selected,Bottle gourd kheer (Ghiya/Lauki kheer),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/bottle%20gourd%20kheer%20(ghiya/lauki%20kheer).png,false,84.07,2.7,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd6b,Not Selected,Vanilla ice cream without egg,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vanilla%20ice%20cream%20without%20egg.png,false,228.67,2.69,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd6e,Not Selected,Chocochip ice cream,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chocochip%20ice%20cream.png,false,241.45,4.23,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd7b,Not Selected,Creamy chocolate mousse,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/creamy%20chocolate%20mousse.png,false,230.52,6.85,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd8e,Not Selected,Khoa coconut burfi,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/khoa%20coconut%20burfi.png,false,411.45,9.98,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdc1,Not Selected,Lemon curd filling,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/lemon%20curd%20filling.png,false,225.62,3.43,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdca,Not Selected,Chocolate eggless cake,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chocolate%20eggless%20cake.png,false,312.01,6.66,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fddb,Not Selected,Cheese straws,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cheese%20straws.png,false,382,9.83,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdeb,Not Selected,Vegetable patties,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/vegetable%20patties.png,false,261.92,4.01,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdfc,Not Selected,Pearl millet mathri (Bajra mathri),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/pearl%20millet%20mathri%20(bajra%20mathri).png,false,785.08,1.82,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe25,Not Selected,Chhena poda,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chhena%20poda.png,false,344.57,13.68,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe3c,Not Selected,Peach blueberry preserves,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/peach%20blueberry%20preserves.png,false,177.38,0.53,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe56,Not Selected,Corn omelette/omlet,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/corn%20omelette/omlet.png,false,166.93,11.37,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe5b,Not Selected,Paneer lababdar,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/paneer%20lababdar.png,false,105.48,3.98,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe5e,Not Selected,Garlic chutney/Poondu chutney (Lahasun ki chutney),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/garlic%20chutney/poondu%20chutney%20(lahasun%20ki%20chutney).png,false,255.51,3.34,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe62,Not Selected,Chicken salad,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/chicken%20salad.png,false,338.19,15.33,0,0,0,0,0,280 g,Breakfast,Morning,0
680534f0d035d501d3d0fe86,Not Selected,Finger millet cake (Ragi cake),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/finger%20millet%20cake%20(ragi%20cake).png,false,279.46,3.96,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe8a,Not Selected,Ham and Bean soup,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/ham%20and%20bean%20soup.png,false,96.04,10.61,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe9d,Not Selected,Papdi,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/papdi.png,false,708.96,1.83,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fea5,Not Selected,White sauce (medium),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/white%20sauce%20(medium).png,false,151.27,3.36,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0feb8,Not Selected,Royal icing,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/royal%20icing.png,false,332.58,1.74,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fecf,Not Selected,Plum jam (Aloo bukhara jam),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/plum%20jam%20(aloo%20bukhara%20jam).png,false,178.89,0.31,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fee1,Not Selected,Sambar powder (Sambar masala),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/sambar%20powder%20(sambar%20masala).png,false,297.46,12.5,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fcf4,Not Selected,Plain khitchdi (Plain khichri/khichdi),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/plain%20khitchdi%20(plain%20khichri/khichdi).png,false,57.03,1.72,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd15,Not Selected,Soya chunks korma (Nutrinugget korma),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/soya%20chunks%20korma%20(nutrinugget%20korma).png,false,131.43,3.86,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd35,Not Selected,Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cabbage%20rolls%20(dry)%20((pattagobhi%20rolls)%20(dry)).png,false,142.48,8.21,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd3d,Not Selected,Stuffed bittergourd (wet) (Bharwa karele),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/stuffed%20bittergourd%20(wet)%20(bharwa%20karele).png,false,162.36,1.36,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd3e,Not Selected,Jackfruit/Kathal (dry),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/jackfruit/kathal%20(dry).png,false,488.97,0.93,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd6a,Not Selected,Caramel custard (baked),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/caramel%20custard%20(baked).png,false,122.7,5.11,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd75,Not Selected,Peach melba ice cream,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/peach%20melba%20ice%20cream.png,false,200.85,2.06,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd81,Not Selected,Stewed fruit (with pear),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/stewed%20fruit%20(with%20pear).png,false,74.32,0.25,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd84,Not Selected,Apple crumb pudding,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/apple%20crumb%20pudding.png,false,220.85,1.54,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fd93,Not Selected,Wheat and gram flour ladoo (Atta besan ladoo),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/wheat%20and%20gram%20flour%20ladoo%20(atta%20besan%20ladoo).png,false,501.7,9.38,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdb9,Not Selected,Checker board sandwich,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/checker%20board%20sandwich.png,false,348.37,7.37,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fdd1,Not Selected,Gingerman biscuit,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/gingerman%20biscuit.png,false,357.43,6.26,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe08,Not Selected,Sprouts upma,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/sprouts%20upma.png,false,316.25,9.5,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe09,Not Selected,Semolina idli (Suji/Rava idli),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/semolina%20idli%20(suji/rava%20idli).png,false,206.39,9.34,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe15,Not Selected,Cucumber sharbat (Kheere ka sharbat),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cucumber%20sharbat%20(kheere%20ka%20sharbat).png,false,27.28,0.26,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe30,Not Selected,Lemon cookies,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/lemon%20cookies.png,false,394.48,5.63,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe32,Not Selected,Raspberry shortbread cookies,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/raspberry%20shortbread%20cookies.png,false,441.12,3,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe3a,Not Selected,Olive biscuit,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/olive%20biscuit.png,false,438.29,3.2,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe49,Not Selected,Coconut pickle (Nariyal ka aachar),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/coconut%20pickle%20(nariyal%20ka%20aachar).png,false,517.26,3.02,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe55,Not Selected,Spinach mushroom scrambled egg (Palak mushroom bhurji),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/spinach%20mushroom%20scrambled%20egg%20(palak%20mushroom%20bhurji).png,false,158.85,13.28,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe59,Not Selected,Cabbage manchurian (Pattagobhi manchurian),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/cabbage%20manchurian%20(pattagobhi%20manchurian).png,false,224.26,0.64,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe5a,Not Selected,Gobi 65,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/gobi%2065.png,false,278.29,0.56,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe73,Not Selected,Moong bean dosa (Pesarattu),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/moong%20bean%20dosa%20(pesarattu).png,false,285.96,12.32,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe76,Not Selected,Buckwheat pancake (Khura),https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/buckwheat%20pancake%20(khura).png,false,263.3,2.91,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fe87,Not Selected,Honey cake,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/honey%20cake.png,false,333.59,3.08,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0febb,Not Selected,Channa murmura premix,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/channa%20murmura%20premix.png,false,339.09,10.59,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0feca,Not Selected,Lichi squash,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/lichi%20squash.png,false,198.33,0.3,0,0,0,0,0,100 g,Breakfast,Morning,0
680534f0d035d501d3d0fee2,Not Selected,Tartare sauce,https://pmxylbawxioitqbyntvi.supabase.co/storage/v1/object/public/meals/tartare%20sauce.png,false,610.93,1.44,0,0,0,0,0,100 g,Breakfast,Morning,0
